Grapheme	IPA	Frequence	Codepoints
a	a		
i	i		
u	u		
p	p		
t	t		
k	k		
ts	ts		
ch	tʃ		
f	ɸ		
s	s		
sh	ʃ		
ll	ʒ		
j	x		
m	m		
n	n		
ñ	ɲ		
y	j		
w	w		
r	ɾ		
l	l		
b	b		
d	d		
z	z		
rr	ʐ		
í	í		
á	á		
shsh	ʃː		
