Grapheme	IPA	Frequence	Codepoints
p	p		
b	b		
t	t		
d	d		
ty	c		
dy	ɟ		
k	k		
kw	kʷ		
ts	ts		
ch	tɕ		
s	s		
sh	ɕ		
j	h		
r	ɺ		
ry	ʎ		
m	m		
n	n		
ny	ɲ		
w	w		
y	j		
i	i		
e	e		
a	a		
u	ʊ		
