Grapheme	IPA	Frequence	Codepoints
t	t̪		
r	ɾ		
p	p		
k	k		
ʔ	ʔ		
ɲ	ɲ		
s	s		
ʃ	ʃ		
h	h		
t͡ʃ	tʃ		
t͡s	ts		
a	a		
i	i		
ɨ	ɨ		
u	u		
á	á		
ɨ́	ɨ́		
í	í		
ú	ú		
ã	ã		
ĩ	ĩ		
ɨ̃	ɨ̃		
ũ	ũ		
ã́	ã́		
ĩ́	ĩ́		
ṹ	ṹ		
ɨ̃́	ɨ̃́		
