Grapheme	IPA	Frequence	Codepoints
i	i		
e	e		
î	ɨ		
u	u		
o	o		
a	a		
t	t		
s	s		
x	ʃ		
c	tʃ		
n	n		
n̂	ɲ		
r	ɺ		
r̂	ɾ		
y	j		
w	w		
k	k		
m	m		
p	ɸ		
h	h		
