Grapheme	IPA	Frequence	Codepoints
p	p		
t	t		
k	k		
m	m		
n	n		
hp	ɸ		
s	s		
h	h		
r	ɽ		
w	w		
j	j		
i	i		
e	ɛ		
ë	ə		
ï	ɨ		
a	a		
o	ɔ		
u	u		
ee	ɛː		
ëë	ëː		
ii	iː		
ïï	ïː		
oo	ɔː		
uu	uː		
wa	ua		
waa	uaː		
ç	ç		
wi	ui		
wii	uiː		
ŋ	ŋ		
tʰ	tʰ		
pʰ	pʰ		
ts	ts		
