Grapheme	IPA	Frequence	Codepoints
a	a		
e	e		
i	i		
o	o		
u	u		
ah	ã		
eh	ẽ		
ih	ĩ		
oh	õ		
uh	ũ		
ayh	ã j		
awh	ã w		
iwh	ĩ w		
r	ʁ		
b	b		
t	t		
w	w		
p	p		
h	h		
k	k		
ẽ	ẽ		
