Grapheme	IPA	Frequence	Codepoints
g	ŋ		
h	h		
k	k		
m	m		
n	n		
nh	ɲ		
p	p		
r	ɾ		
s	s		
t	t		
'	ʔ		
w	w		
j	j		
a	a		
e	e		
i	i		
o	o		
y	ɨ		
ã	ã		
ẽ	ẽ		
ĩ	ĩ		
õ	õ		
ỹ	ɨ̃		
aa	aː		
ee	eː		
ii	iː		
oo	oː		
yy	ɨː		
ãã	ãː		
ẽẽ	ẽː		
ĩĩ	ĩː		
õõ	õː		
ỹỹ	ɨ̃ː		
eee	eː		
rrr	r		
rr	r		
