Grapheme	IPA	Frequence	Codepoints
p	p		
t	t		
k	k		
'	ʔ		
b	b		
d	d		
m	m		
n	n		
f	ɸ		
s	s		
j	h		
ch	tʃ		
ts	ts		
w	w		
r	ɾ		
y	j		
l	l		
a	a		
e	e		
i	i		
o	o		
u	u		
an	ã		
en	ẽ		
in	ĩ		
un	ũ		
on	ũ		
