Grapheme	IPA	Frequence	Codepoints
i	i		
ĩ	ĩ		
ɨ	ɨ		
ɨ̃	ɨ̃		
u	u		
ũ	ũ		
e	e		
ə	ə		
o	o		
æ	æ		
æ̃	æ̃		
a	a		
ã	ã		
ɔ	ɔ		
ɔ̃	ɔ̃		
p	p		
t	t		
c	c		
k	k		
ʔ	ʔ		
b	b		
m	m		
d	d		
n	n		
j	j		
g	g		
ŋ	ŋ		
b'	b̰		
m'	m̰		
d'	d̰		
n'	n̰		
j'	ɟ̰		
g'	ɡ̰		
ç	ç		
h	h		
w	w		
y	j		
w'	w̰		
y'	j̰		
mmmmm'	m̰ː		
í	í		
óoo	óː		
é	é		
ɔ́	ɔ́		
ə́əəəə	ə́ː		
ú	ú		
óo	óː		
ə́	ə́		
ɨ̃́	ɨ̃́		
ó	ó		
ã́	ã́		
ǽ	ǽ		
á	á		
æ̌	æ̌		
