Grapheme	IPA	Frequence	Codepoints
a	a		
e	e		
i	i		
o	o		
b	b		
t	t		
ty	tʲ		
k	k		
m	m		
n	n		
r	ɾ		
l	l		
ly	lʲ		
f	f		
z	θ		
x	ʃ		
h	h		
ts	ts		
tx	tʃ		
w	w		
y	j		
ẽ	ẽː		
ĩ	ĩː		
ũ	ũ		
