Grapheme	IPA	Frequence	Codepoints
a	a		
ch	tʃ		
e	ɯ		
f	ɸ		
i	ɪ		
j	h		
k	k		
m	m		
n	n		
o	o		
p	p		
r	ʐ		
s	s		
sh	ʃ		
t	t		
ts	ts		
x	ʂ		
y	j		
ã	ã		
ẽ	ɯ̃		
ĩ	ɪ̃		
õ	õ		
