Grapheme	IPA	Frequence	Codepoints
a	a		
e	ɨ		
i	i		
y	i		
j	h		
k	k		
m	m		
n	n		
p	p		
r	ɾ		
s	s		
sh	ʃ		
ch	tʃ		
ts	ts		
t	t		
u	u		
w	u		
a̠	ã		
e̠	ɨ̃		
i̠	ĩ		
u̠	ũ		
ᵃ	ḁ		
ᵉ	ɨ̥		
ᵘ	u̥		
’	i̥		
nk	ŋ		
nt	n̪		
á	á		
é	ɨ́		
í	í		
ú	ú		
