Grapheme	IPA	Frequence	Codepoints
ö	ə		
k	k		
h	h		
a	a		
i	i		
ng	ŋ		
o	o		
s	s		
'	ʔ		
t	t		
u	u		
d	d		
r	ɾ		
p	p		
e	e		
g	g		
ï	ɨ		
w	w		
uu	uː		
