Grapheme	IPA	Frequence	Codepoints
¹	˥˩		
²	˩˥		
³	˩		
d	ɗ		
p	p		
t	t		
k	k		
a	a		
e	e		
i	i		
o	o		
u	u		
a̠	a̰		
e̠	ḛ		
i̠	ḭ		
o̠	o̰		
u̠	ṵ		
s	s		
l	l		
j	tʃ		
kw	kʷ		
x	ʔ		
f	ɸ		
h	h		
m	m		
n	n		
y	j		
w	w		
ph	pʰ		
th	tʰ		
kh	kʰ		
kwh	kʷʰ		
wh	wʰ		
ã	ã		
ẽ	ẽ		
ĩ	ĩ		
õ	õ		
ũ	ũ		
ã̠	ã̰		
ẽ̠	ḛ̃		
ĩ̠	ḭ̃		
õ̠	õ̰		
ũ̠	ṵ̃		
px	pˀ		
tx	tˀ		
kx	kˀ		
kwx	kʷˀ		
sx	sˀ		
hx	hˀ		
lx	ˀl		
nx	ˀn		
wx	ˀw		
yx	ˀj		
