Grapheme	IPA	Frequence	Codepoints
p	p		
uuuUUU	uː		
t	t		
ũ	ũ		
uuUUU	uː		
a	a		
ã	ã		
y	ɨ		
e	e		
h	h		
i	i		
o	o		
k	k		
