Grapheme	IPA	Frequence	Codepoints
p	p		
t	t		
ty	tʲ		
k	k		
g	g		
m	m		
n	n		
ñ	ɲ		
ts	ts		
ch	tʃ		
b	β		
s	s		
sh	ʃ		
j	h		
y	j		
r	ɾ		
i	i		
e	e		
o	o		
a	a		
ii	iː		
ee	eː		
oo	oː		
ooo	oː		
aa	aː		
aaa	aː		
