Grapheme	IPA	Frequence	Codepoints
a	a		
e	e		
i	i		
o	o		
ae	æ		
ä	ã		
ë	ẽ		
ï	ĩ		
p	p		
k	k		
t	t		
y	j		
w	w		
g	g		
n	n		
í	í		
ñ	ɲ		
m	m		
b	b		
ch	tʃ		
r	ɾ		
d	d		
á	á		
é	é		
í	í		
ó	ó		
