Grapheme	IPA	Frequence	Codepoints
tʃ	tʃ		
a	a		
i	i		
e	e		
o	o		
u	u		
ɨ	ɨ		
n	n		
w	w		
k	k		
l	l		
aa	aː		
ee	eː		
ii	iː		
oo	oː		
uu	uː		
