Grapheme	IPA	Frequence	Codepoints
ph	pʰ		
th	tʰ		
kh	kʰ		
j	h		
ch	tʃ		
p	p		
t	t		
k	k		
h	h		
m	m		
n	n		
ñ	ɲ		
r	ɾ		
l	l		
w	w		
jm	m̥		
jn	n̥		
jñ	ɲ̥		
jr	ɾ̥		
jl	l̥		
jw	w̥		
'	ʔ		
a	a		
e	e		
i	i		
s	s		
u	u		
o	o		
a'	a̰		
e'	ḛ		
i'	ḭ		
o'	o̰		
u'	ṵ		
ã	ã		
ẽ	ẽ		
ĩ	ĩ		
õ	õ		
ũ	ũ		
á	á		
é	é		
í	í		
ú	ú		
ó	ó		
á'	á̰		
é'	ḛ́		
í'	ḭ́		
ó'	ó̰		
ú'	ṵ́		
ã́	ã́		
ẽ́	ẽ́		
ĩ́	ĩ́		
ṍ	ṍ		
ṹ	ṹ		
