Grapheme	IPA	Frequence	Codepoints
p	p		
t	t		
k	k		
kʷ	kʷ		
d	d		
g	g		
dy	dʲ		
mb	ᵐb		
f	ɸ		
s	s		
h	h		
z	ⁿz		
sh	ʃ		
ž	ʒ		
ts	ts		
č	tʃ		
m	m		
n	n		
ñ	ɲ		
ŋ	ŋ		
l	l		
w	w		
y	j		
a	a		
i	i		
e	e		
u	u		
o	ɤ		
ɨ	ɨ		
a:	aː		
i:	iː		
e:	eː		
u:	uː		
o:	oː		
k’	k̚		
õ	õ		
