Grapheme	IPA	Frequence	Codepoints
a	a		
i	i		
u	u		
o	o		
p	p		
b	b		
t	t̪		
d	d̪		
k	k		
g	g		
w	w		
y	j		
s	s		
ty	tʲ		
z	z		
dz	dz		
sh	ɕ		
h	h		
ts	ts		
ch	tɕ		
dzh	dʑ		
m	m		
m̩	m̩		
n	n		
n̩	n̩		
ng	ŋ		
ñ	ɲ		
l	ɫ		
ll	ʎ		
r	ɾ		
bh	bʰ		
x	x		
ũ	ũ		
ly	ʎ		
hy	ç		
sy	sʲ		
tsh	tɕ		
tsy	tsʲ		
wʰ	ɸ		
ty	tʲ		
wy	wʲ		
e	e		
j	j		
