Grapheme	IPA	Frequence	Codepoints
p	p		
t	t		
k	k		
h	ʔ		
m	m		
n	n		
s	s		
z	z		
x	ʃ		
r	ɾ		
w	w		
j	j		
i	i		
e	e		
y	ɨ		
u	u		
a	a		
o	o		
ĩ	ĩ		
ẽ	ẽ		
ỹ	ɨ̃		
ã	ã		
õ	õ		
ũ	ũ		
ɓ	ɓ		
æ	æ		
g	g		
yyy	ɨː		
