Grapheme	IPA	Frequence	Codepoints
u	u		
f	f		
β	β		
h	h		
w	w		
i	i		
ʃ	ʃ		
d	d		
o	o		
tʃ	tʃ		
ooo	oː		
kʲ	kʲ		
kʷ	kʷ		
a	a		
t	t		
b	b		
k	k		
ɾ	ɾ		
p	p		
